"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
a8c17e47-621d-4779-85f4-8bbf66820a28,8fbbcd59-0aa4-49bf-9dc0-be34277e764d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+421@gmail.com,"#N/A","#N/A",Ashlan,"#N/A","#N/A",Thatcher,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(228) 684-4406,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a99a1284-7751-485e-9976-e9cb3d6ec3f4,3944a566-ecb9-45b8-9687-96698809b1b4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+853@gmail.com,"#N/A","#N/A",Arlinda,"#N/A","#N/A",Jere,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4062,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
a9c075e1-3a34-48f4-bfcf-9df13d8d8d7e,0054ba45-53e2-4c49-b8d4-9dcfba9efd7d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+106@gmail.com,"#N/A","#N/A",Britteny,"#N/A","#N/A",Cyrus,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",72 4352 5277,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
a9d6f6d7-e30c-4200-8379-de13a0c1756f,1c3d3314-0dec-484e-aae1-02321e986706,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+856@gmail.com,"#N/A","#N/A",Hephzibah,"#N/A","#N/A",Brucie,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4065,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
aa8197a6-b87f-4e00-84e7-81d0bf29df76,98491fdc-ec70-4799-b9d8-2f95a83627db,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+363@gmail.com,"#N/A","#N/A",Gabey,"#N/A","#N/A",Jamil,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0102,"#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
aab7177d-4a3a-48bb-b58f-ec9ac19f496c,50392b06-ee37-49bf-abf8-7d2be1fdbfba,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+499@gmail.com,"#N/A","#N/A",Kaye,"#N/A","#N/A",Brannon,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3931,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
ab3db113-0b67-43d2-985f-35e5bc2bd6bf,850e0134-1a63-400a-9471-6aba667cbce5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+804@gmail.com,"#N/A","#N/A",Cherice,"#N/A","#N/A",Hurley,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4040,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
ab8dbd1f-f27d-4cb3-b55d-2b50bde22f48,ad970b51-c66b-48a3-bd16-446ce4994cb3,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+849@gmail.com,"#N/A","#N/A",Dorris,"#N/A","#N/A",Clayborn,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4058,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
aba0190d-7d7c-4ca6-9a6b-820ccbf5f745,06da48ab-f4f5-4606-8eeb-216493218154,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+844@gmail.com,"#N/A","#N/A",Melisa,"#N/A","#N/A",Duky,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4053,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
abbb7bf0-ba03-47eb-9241-7077e2bb54c7,33dee5bb-05e5-4e05-bc03-a8f4aa60c142,"#N/A","#N/A",1988-01-04,"#N/A","#N/A",jmanningcongagdo+182@gmail.com,"#N/A","#N/A",Jocelyn,"#N/A","#N/A",Conan,"#N/A",Broomfield,USA,"#N/A","#N/A","#N/A",80020,Colorado,1234 Hilltop Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(720) 848-5892,"#N/A",Mrs.,Client,Prodly,"#N/A","#N/A",false,false
abc7ed52-91a3-419a-9b21-b7fb2e552c6d,f996b85c-5cbb-464a-bb07-87dae6160351,"#N/A",(02) 8014 8315,"#N/A",Operations,"#N/A",jmanningcongagdo+841@gmail.com,"#N/A",(02) 8014 8315,Hephzibah,"#N/A","#N/A",Boony,"#N/A",Caringbah,Australia,"#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,0428 151 706,Caringbah,Australia,"#N/A","#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,(02) 8014 8315,"#N/A","#N/A",General Manager,Prodly,"#N/A","#N/A",false,false
abec790b-8faf-469e-98e5-c5315598e9c6,243d9a06-27f3-46d4-a40e-e9b3ca064c6d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+314@gmail.com,"#N/A","#N/A",Charyl,"#N/A","#N/A",Seth,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(614)472-2796,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
ac67d849-e3e6-4e7d-b511-d559968699a9,55685385-edde-42cc-8b28-a14e330dbd52,"#N/A",(03) 8966 8694,"#N/A",CEO,"#N/A",jmanningcongagdo+796@gmail.com,"#N/A",(03) 8966 8694,Orelie,"#N/A","#N/A",West,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,0425 843 185,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,(03) 8966 8694,"#N/A","#N/A",Chief Executive Officer,Prodly,"#N/A","#N/A",false,false
accaf47d-79d2-429c-8188-0a9c00500ae8,b3dfc26a-8593-4f67-8eb4-a205d475c29c,"#N/A","#N/A",1978-06-12,"#N/A","#N/A",jmanningcongagdo+475@gmail.com,"#N/A","#N/A",Biddy,"#N/A","#N/A",Wilbert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
ad1d3800-2920-46b5-b2ee-77328bb61a57,3a553538-612d-4da5-9178-657756693ea0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+798@gmail.com,"#N/A","#N/A",Erminia,"#N/A","#N/A",Lucian,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4034,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
add482bf-fe14-4e26-8459-24d5ca2a9377,60a5a87b-02c1-473f-8f7c-a1797bbe7f61,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+647@gmail.com,"#N/A","#N/A",Rheba,"#N/A","#N/A",Bank,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3973,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
ae6581e6-749d-470c-aff4-7fcd08cd6af5,30e6f7a3-bc4a-4d15-8829-5c1c3aaeaea6,"#N/A",(07) 8371 6115,"#N/A",IT,"#N/A",jmanningcongagdo+742@gmail.com,"#N/A",(07) 8371 6115,Moyra,"#N/A","#N/A",Beauregard,"#N/A",Kuraby,Australia,"#N/A","#N/A","#N/A",4112,QLD,28 Besline St,0430 758 166,Kuraby,Australia,"#N/A","#N/A","#N/A","#N/A",4112,QLD,28 Besline St,(07) 8371 6115,"#N/A","#N/A","VP, IT Operations",Prodly,"#N/A","#N/A",false,false
b0480346-3dad-46ac-a2bc-32df9a1559e0,852e8915-4e2a-4e6a-baea-86a91ee1ed8b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+713@gmail.com,"#N/A","#N/A",Frieda,"#N/A","#N/A",Averill,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4004,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
b055a682-12ae-4615-aa3e-802795f35c6f,3b278519-9a0d-4a24-90e2-09e37854f2bd,"#N/A",(03) 6648 8765,"#N/A",Sales,"#N/A",jmanningcongagdo+691@gmail.com,"#N/A",(03) 6648 8765,Kellen,"#N/A","#N/A",Gran,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,0420 223 112,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,(03) 6648 8765,"#N/A","#N/A",Account Executive,Prodly,"#N/A","#N/A",false,false
b09e491a-4366-428b-a703-f32f000e2001,b4b20146-e989-4879-950f-68d5af464bf4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+164@gmail.com,"#N/A","#N/A",Denny,"#N/A","#N/A",Cass,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",88 0017 4455,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
b0a0a791-567b-4f9a-89cf-93c39d8d9b8c,34c22de5-e7d8-4df6-aa41-cfd0cb899377,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+397@gmail.com,"#N/A","#N/A",Alice,"#N/A","#N/A",Davy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(826) 130-9961,"#N/A","#N/A",Vice Chariman,Prodly,"#N/A","#N/A",false,false
b0ab0cef-2786-4783-9667-5e53d6502d61,3ce819b4-3c76-44a9-832d-2bd3d2ff8de5,"#N/A","#N/A","#N/A","#N/A","Indra Nooyi is Chairman and Chief Executive Officer of PepsiCo. In its global food and beverage portfolio, PepsiCo has 22 brands that generate more than $1 billion each in annual retail sales. PepsiCo’s main businesses include Quaker, Tropicana, Gatorade, Frito-Lay and Pepsi-Cola.",jmanningcongagdo+377@gmail.com,"#N/A","#N/A",Sandye,"#N/A","#N/A",Arnaldo,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(633) 909-9477,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
b12bb557-9bac-4825-b4ad-695d46dee4a6,c901327b-00ba-4026-852d-5447cc8ac4a9,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+863@gmail.com,"#N/A","#N/A",Danit,"#N/A","#N/A",Wells,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4072,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
b152b15b-a2fe-483e-b217-080482d27451,a71cb0f1-98d9-4ea7-8e74-3b4bb3374d9a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+218@gmail.com,"#N/A","#N/A",Vonni,"#N/A","#N/A",Ian,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(402)952-5053,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
b169fb06-90b3-4658-8e84-34c37d5d2ac3,e7095973-af77-4a95-bb04-526a0def8594,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+300@gmail.com,"#N/A","#N/A",Nanni,"#N/A","#N/A",Onfroi,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1491,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
b177952c-e1e8-4c77-8e98-84d728b1b2f1,cc0cfd54-949f-4a66-9128-7de8e7c05536,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+237@gmail.com,"#N/A","#N/A",Lauraine,"#N/A","#N/A",Stanislaw,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(300) 494-6134,"#N/A","#N/A","EVP, Global Business Lines",Prodly,"#N/A","#N/A",false,false
b19b000b-6b98-453c-9c1f-c46dff354803,d241f15c-762d-43c5-8a11-bb93c5f38107,"#N/A","#N/A",1979-10-30,"#N/A","Chairman and Chief Executive Officer since January 1, 2013. President and Chief Operating Officer from May 2012 through December 2012. Executive Vice President, Marine Systems, from May 2010 to May 2012. Senior Vice President, Planning and Development, from 2005 to May 2010. Vice President, Strategic Planning from 2002 to 2005. Ms. Novakovic currently serves as a director of Abbott Laboratories.",jmanningcongagdo+276@gmail.com,"#N/A","#N/A",Loralyn,"#N/A","#N/A",Gallagher,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,1701 Bryant Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(816) 380-9517,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
b2540924-7027-49d2-a345-dead2a3f6e8e,fb605597-36b3-4254-88fa-9d298bf64051,"#N/A",(08) 8181 6340,"#N/A",Sales,"#N/A",jmanningcongagdo+839@gmail.com,"#N/A",(08) 8181 6340,Elna,"#N/A","#N/A",Pennie,"#N/A",Bateman,Australia,"#N/A","#N/A","#N/A",6150,WA,29 Noalimba Cr,0411 863 355,Bateman,Australia,"#N/A","#N/A","#N/A","#N/A",6150,WA,29 Noalimba Cr,(08) 8181 6340,"#N/A","#N/A",Sales Manager,Prodly,"#N/A","#N/A",false,false
b255754e-e312-4671-acfc-0588c0e3ad34,adeb037b-6081-494e-b722-d522890e8a14,"#N/A","#N/A","#N/A","#N/A","R. Hewitt Pate, 55, is vice president and general counsel for Chevron Corporation, a position he has held since 2009. As Chevron's chief legal officer, Pate directs the company’s worldwide legal affairs and serves on the company’s Executive Committee.",jmanningcongagdo+376@gmail.com,"#N/A","#N/A",Hannis,"#N/A","#N/A",Madison,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(107) 453-3705,"#N/A","#N/A",VP and General Counsel,Prodly,"#N/A","#N/A",false,false
b30be769-a846-4edf-8523-979b48e08526,1c3d3314-0dec-484e-aae1-02321e986706,"#N/A",(03) 8973 7103,"#N/A",Operations,"#N/A",jmanningcongagdo+7@gmail.com,"#N/A",(03) 8973 7103,Dorree,"#N/A","#N/A",Ebeneser,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,0429 358 528,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,(03) 8973 7103,"#N/A","#N/A","Senior Director, Services",Prodly,"#N/A","#N/A",false,false
b30f304e-bfd5-47e7-a087-ee2d4faba137,01909983-dbf1-43a3-b8a9-97ab00fdd257,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+441@gmail.com,"#N/A","#N/A",Blake,"#N/A","#N/A",Lem,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3924,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
b3240fed-c13e-4a5e-9ebd-0d6a502eef6b,06933aae-e08b-464d-aa98-9da903b5b6cc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+336@gmail.com,"#N/A","#N/A",Arluene,"#N/A","#N/A",Vick,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(188) 998-6561,"#N/A","#N/A","CEO, President",Prodly,"#N/A","#N/A",false,false
b3337796-3088-4f1a-916c-a6901f046687,a3c7f146-c579-4d94-8351-d9bb0ffb5721,"#N/A","#N/A","#N/A","#N/A","Bruce D. Broussard, President and CEO, joined Humana in 2011. Under his leadership, Humana has created an integrated care delivery model centered on improving health outcomes, driving lower costs, enhancing quality, and providing a simple and personalized member experience. With its holistic approach, Humana is dedicated to improving the health of the communities it serves by making it easy for people to achieve their best health.",jmanningcongagdo+542@gmail.com,"#N/A","#N/A",Cairistiona,"#N/A","#N/A",Rab,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(102) 626-6339,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
b3344b1b-09fd-4cbf-b3c5-32c3aee8ad34,48cf244a-850e-490b-88f6-76e4eeaf7b9c,"#N/A","#N/A",1971-12-19,"#N/A","Dowling is responsible for Apple’s worldwide media relations and communications strategy, leading the public relations team as well as employee communications and corporate events. He previously led Apple’s corporate public relations team for ten years.",jmanningcongagdo+222@gmail.com,"#N/A","#N/A",Taryn,"#N/A","#N/A",Bat,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,123 Main St.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(471) 227-0158,"#N/A","#N/A",Vice President Communications,Prodly,"#N/A","#N/A",false,false
b3548198-fe7e-4e17-a14e-36fdb6bafa1d,852e8915-4e2a-4e6a-baea-86a91ee1ed8b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+714@gmail.com,"#N/A","#N/A",Lelia,"#N/A","#N/A",Brandy,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4005,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
b3d845f4-8592-4d93-850b-e0064247a35d,7bf088a6-28fe-4372-807e-17280640d529,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+610@gmail.com,"#N/A","#N/A",Melamie,"#N/A","#N/A",Guilbert,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",2745,MA,53 Park Meadow Pass,"#N/A",New Bedford,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
b424bf2a-f899-404d-b53c-ad2735ea5b24,01909983-dbf1-43a3-b8a9-97ab00fdd257,"#N/A",(03) 6638 7322,"#N/A",CEO,"#N/A",jmanningcongagdo+788@gmail.com,"#N/A",(03) 6638 7322,Justina,"#N/A","#N/A",Zacharias,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,0415 580 870,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,(03) 6638 7322,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
b426de66-5abb-433c-b6c9-c46fc3586d01,19c2ee09-91dc-4825-9275-aedf76442412,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+136@gmail.com,"#N/A","#N/A",Lula,"#N/A","#N/A",Donovan,"#N/A",Washington,USA,"#N/A","#N/A","#N/A",20003,DC,1500 South Capitol Street Southeast,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(196) 494-2344,"#N/A","#N/A",Senior Vice President and Treasurer,Prodly,"#N/A","#N/A",false,false
b4663288-e606-4844-9a80-db305b74b6fc,ad970b51-c66b-48a3-bd16-446ce4994cb3,"#N/A",(02) 6776 6605,"#N/A",Operations,"#N/A",jmanningcongagdo+687@gmail.com,"#N/A",(02) 6776 6605,Charmine,"#N/A","#N/A",Dill,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,0425 790 471,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2000,NSW,200 George Street,(02) 6776 6605,"#N/A","#N/A","SVP, Technology",Prodly,"#N/A","#N/A",false,false
b4663816-429e-494c-a086-d711ea77d892,ffff64f2-4914-47d2-b9fd-83baec814912,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+278@gmail.com,"#N/A","#N/A",Brigitta,"#N/A","#N/A",Giraud,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(833) 758-6602,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
b46db8a6-b405-4d2e-81da-f3ec4185967f,bd1533fc-7051-4a00-8941-fef9f7afc476,"#N/A","#N/A","#N/A","#N/A","Nicole Jones is Executive Vice President and General Counsel for Cigna, reporting to Chief Executive Officer David Cordani. Jones rejoined Cigna after serving as Senior Vice President and General Counsel for Lincoln Financial. From 2006 to 2010, Jones was Cigna's deputy general counsel, corporate secretary and chief counsel of domestic health service, securities and investment law.",jmanningcongagdo+185@gmail.com,"#N/A","#N/A",Natalya,"#N/A","#N/A",Kellby,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(243) 475-8098,"#N/A","#N/A",EVP & General Counsel,Prodly,"#N/A","#N/A",false,false
b66aa3b8-deaa-4fc6-b2ca-dedcdfa2971a,8e0dd34c-43c1-4f28-8230-5f94238369ee,"#N/A","#N/A","#N/A","#N/A","Marc A. Howze is Senior Vice President and Chief Administrative Officer, Deere & Company, a position he was appointed to in November 2016. In this role, he has responsibility for the primary administrative activities of the company, including Human Resources, Labor Relations, Public Affairs, Communications, Brand Management, and Security.",jmanningcongagdo+78@gmail.com,"#N/A","#N/A",Dael,"#N/A","#N/A",Ty,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(590) 978-4167,"#N/A","#N/A","SVP, Chief Administrative Officer",Prodly,"#N/A","#N/A",false,false
b6d481de-0b17-4d8f-b664-d48a546febfe,7bde0149-7327-4349-b6ca-9bcca338d7b5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+477@gmail.com,"#N/A","#N/A",Lucienne,"#N/A","#N/A",Earlie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
b71bf818-153e-4311-af62-2269c65b2cda,e86a44e8-69aa-4b0c-9d1c-d384b0c9734d,"#N/A","#N/A","#N/A","#N/A","Steve serves on the boards of the Nationwide Children’s Hospital, OhioHealth, American Electric Power, and Catalyst. He also is a member of the Columbus Downtown Development Corporation & Capitol South and the Columbus Partnership, organizations focused on economic development and downtown Columbus revitalization. Steve also previously served as a board member of the National Urban League, the Insurance Information Institute, the Insurance Institute for Highway Safety and the Columbus Metropolitan Library, trustee for Grand View College in Des Moines, Iowa, and as co-chair for the United Way of Central Ohio Alexis de Tocqueville Vingt-Cinq Society campaign. Steve and his wife, Cindy, served as co-chairs of the 2012 United Way of Central Ohio campaign.",jmanningcongagdo+772@gmail.com,"#N/A","#N/A",Juliann,"#N/A","#N/A",Padriac,"#N/A",New York,USA,"#N/A","#N/A","#N/A","#N/A",NY,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(930) 686-2865,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
b72448f1-c611-4c9c-a2cf-ba73ee1ca0ec,c28fdb2e-f0fd-4696-a8fc-3fe4d46a1758,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+258@gmail.com,"#N/A","#N/A",Robenia,"#N/A","#N/A",Valle,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1490,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
